item_id,state_id,mse_fcst,mse_naive_insample,weights,msse,rmsse,wrmsse
0,0,23.53249666374402,20.96656050955414,5.897442e-05,1.1223823122071273,1.0594254632616338,6.247900171711255e-05
0,1,1.2909556904212767,7.702602230483271,2.675128e-05,0.1675999424340364,0.40938971950213454,1.095169923226403e-05
0,2,5.634306139362815,3.9171534784917683,1.6111568e-05,1.4383674702305018,1.199319586361576,1.9322918679222205e-05
1,0,2.4049099544482293,4.211252653927813,0.0001428056,0.571067601988967,0.7556901494587361,0.00010791678403121758
1,1,0.9169309350648063,1.8629117959617427,3.8596107e-05,0.4922030860787123,0.7015718680781836,2.7077942612001872e-05
1,2,1.651291516724463,4.035031847133758,0.0001260806,0.40923878157180854,0.6397177358584085,8.065599728434277e-05
2,0,4.009064033874333,13.6947983014862,6.57518e-05,0.2927435618704408,0.5410578174931407,3.5575527054121244e-05
2,1,1.6461222166797862,3.170912951167728,2.2793958e-05,0.5191319478113019,0.7205081177969488,1.642323186481852e-05
2,2,1.5274934582148478,8.93895966029724,4.9533024e-05,0.17088045099915525,0.4133768873548148,2.0475807339948556e-05
3,0,227.98249927759838,224.8217420661715,2.8822227e-05,1.014058948135437,1.0070049394791651,2.902412520774497e-05
3,1,207.89392626249122,120.21824324324324,3.3249107e-05,1.7293043106764556,1.3150301558049746,4.372357864602599e-05
3,2,208.9731839686971,187.18783783783783,5.8518428e-05,1.116382273455886,1.0565899268192396,6.182998153390695e-05
4,0,52.26657987601824,41.6932059447983,0.00025269864,1.253599446039699,1.119642552799642,0.00028293214528381325
4,1,9.520543534595253,14.592887473460722,8.4072744e-05,0.6524098504774836,0.8077189179891007,6.79071461047331e-05
4,2,12.484742321736665,8.27176220806794,0.00021282413,1.5093207478280208,1.2285441578665461,0.00026146384423912926
5,0,7.8621195580167855,25.64012738853503,0.00011947965,0.3066334046972141,0.5537448913508947,6.616124557742933e-05
5,1,2.738831134096492,11.191613588110403,3.8031547e-05,0.24472173851732468,0.4946935804286576,1.8813962087718247e-05
5,2,34.348977314134494,17.38588110403397,7.976529e-05,1.9756822854473939,1.4055896575627589,0.00011211726685090362
6,0,1.5467221216274056,2.9648365206662555,2.546203e-05,0.5216888387761183,0.7222803048513218,1.839072275651781e-05
6,1,0.5245071315909401,1.240625,1.1529976e-05,0.42277652924206754,0.65021268000714,7.496936784627684e-06
6,2,0.4994230938391946,3.459442724458204,3.2187847e-05,0.14436518642389462,0.37995418990174934,1.2229907314435058e-05
7,0,0.35746642376764326,16.298517520215633,5.3659987e-06,0.021932450195195047,0.14809608433444502,7.946834006901284e-07
7,1,0.13286700779643268,4.065807327001357,2.127943e-06,0.03267912055597226,0.18077367218699814,3.8467605851890326e-07
7,2,0.1281174676340096,2.9377537212449254,1.823951e-06,0.04361069027247034,0.20883172716919798,3.808988455803061e-07
8,0,1.1227546342097232,3.3768371546149325,4.6689885e-05,0.3324870530624546,0.5766169032056332,2.692217718447993e-05
8,1,6.6585308157315115,5.330357142857143,0.00011061774,1.2491716103214896,1.117663460224718,0.00012363340262672856
8,2,7.364500052332927,4.742124542124542,0.00013002029,1.5529959171071288,1.2461925682281727,0.00016203031378781707
9,0,9.517838656074446,17.591825902335458,0.00012584176,0.5410375653394157,0.7355525578362268,9.256322953449802e-05
9,1,1.5477354905392327,5.928343949044586,3.2369702e-05,0.2610738350949874,0.5109538483023564,1.653942392768458e-05
9,2,5.562715482947159,3.76963906581741,3.855268e-05,1.475662626002879,1.2147685483263382,4.683258318185012e-05
10,0,64.35002748803775,118.06407995296884,0.0011266806,0.5450432300295888,0.7382704315016204,0.0008317950019416682
10,1,49.00899724976942,71.51841517857143,0.001065334,0.6852640278367584,0.8278067575447536,0.0008818906477534811
10,2,10.929263313626466,18.265138154027042,0.00042424505,0.598367404695311,0.7735421156571315,0.0003281714152919043
11,0,34.21104832445461,68.60987261146497,0.0001256002,0.498631567474122,0.7061384902935982,8.869113538315722e-05
11,1,9.47045046783707,28.148619957537154,4.091676e-05,0.3364445746229643,0.5800384251262707,2.373329229790108e-05
11,2,2.6106580335607115,9.640658174097664,4.4173812e-05,0.2707966599806409,0.5203812640561157,2.2987224156463707e-05
12,0,4.984029470027224,15.950048030739673,2.5934303e-05,0.31247739570575406,0.5589967761139183,1.4497191916843036e-05
12,1,7.305315354643722,13.088970588235295,2.088044e-05,0.5581275704912905,0.7470793602364413,1.5599345367268368e-05
12,2,10.165949989052477,12.53011152416357,3.0057194e-05,0.8113215887542622,0.9007339167336057,2.7073533830797458e-05
13,0,15.525464088596141,18.76968398500268,0.00010059415,0.8271563922440714,0.9094813864197945,9.148850898362523e-05
13,1,1.876823003174899,7.664459161147903,4.817185e-05,0.24487350819073422,0.49484695431085984,2.3837692713029792e-05
13,2,0.9196234466628594,5.570247933884297,3.2114567e-05,0.16509560392612166,0.40631958348831976,1.3048777547402057e-05
14,0,4.6057064643219965,17.776008492569,6.318145e-05,0.2590967745232201,0.5090154953665165,3.216033571109234e-05
14,1,1.688499771124535,4.183218268720127,2.2082835e-05,0.403636545515742,0.6353239689447755,1.402975446052076e-05
14,2,4.89493793386248,6.6406581740976645,4.0178493e-05,0.7371163829747353,0.8585548223466777,3.4495438732355e-05
15,0,5.908608625418542,10.289952798381659,7.4781994e-05,0.5742114411202948,0.7577674056861345,5.6667357618996595e-05
15,1,2.2884626090023397,3.7566101694915255,2.4319348e-05,0.6091828818405434,0.7805016859946834,1.8981292183067448e-05
