item_id,mse_fcst,mse_naive_insample,weights,msse,rmsse,wrmsse
2578,2.0646384874945123,5.815817409766455,4.2429296e-05,0.35500400752392636,0.5958221274205301,2.528031323949778e-05
2579,4.83060707973483,6.37555358724535,0.00017797823,0.7576764925007812,0.8704461456636943,0.00015492046639288535
2580,6.682260675419427,16.441082802547772,0.0001261584,0.4064367752216368,0.6375239409007608,8.042899817625354e-05
2581,3.025318327143117,6.536624203821656,2.5798063e-05,0.4628258001086181,0.6803130162716411,1.7550757903390597e-05
2582,7.754033197359363,20.301155115511552,0.00015581962,0.3819503448567181,0.6180213142414411,9.629984857093973e-05
2583,5.787345961676263,10.833155080213904,0.00026374258,0.5342253405239713,0.7309072037707464,0.0001927713506994239
2584,5.43943596699067,7.356687898089172,0.00031008414,0.7393865340411561,0.85987588292797,0.0002666338756047944
2585,5.585695815581294,10.029193205944798,0.00010711814,0.5569436843903233,0.7462865966840911,7.99408318208262e-05
2586,3.877576652659592,7.02443729903537,3.2785036e-05,0.5520124228587079,0.7429753850961066,2.4358474545408793e-05
2587,8.766080166933083,12.356687898089172,0.0002192262,0.7094198897981928,0.842270674901004,0.00018464780248407428
2588,4.4680792164100955,4.456475583864119,0.00019822436,1.0026037689038376,1.0013010381018477,0.00019848225313897372
2589,2.170456631530629,4.2993630573248405,7.655116e-05,0.5048321350374945,0.7105154009854356,5.439077650209422e-05
2590,6.306899224647302,6.070640176600442,9.355888e-05,1.038918308641901,1.0192734219246085,9.536208306766303e-05
2591,5.208205863982562,5.9509476031215165,0.00022848306,0.8751893330821203,0.935515544008821,0.0002137494497314166
2592,5.325496508225142,23.532908704883226,0.00017754173,0.22629996890779883,0.47570996301086527,8.445837130364507e-05
2593,2.128183858649316,2.1841463414634146,3.693466e-05,0.9743778693983468,0.987105804561166,3.6458417151643295e-05
2594,5.103083073577329,20.292003593890385,0.00014423014,0.25148246450704304,0.5014802732980063,7.232857184675704e-05
2595,13.567085155676319,406.19692144373676,0.00016763828,0.03340026583031483,0.18275739610290695,3.0637135852396456e-05
2596,1.416319257362824,4.08651804670913,4.338963e-05,0.34658338496838037,0.5887133300413542,2.5544054257323496e-05
2597,5.369002679598885,8.836518046709129,0.00012036365,0.6075925665764236,0.7794822426305962,9.382132731103049e-05
2598,0.4705074266730824,1.9275786393562546,2.3877392e-05,0.2440924676516522,0.49405715018776136,1.1796796180296849e-05
2599,3.5092469301225835,5.364705882352941,0.00014011053,0.6541359409219728,0.8087867091650139,0.00011331953086717265
2600,10.92966038080503,37.578457446808514,5.6897054e-05,0.2908490960885163,0.5393042704156127,3.06848239710332e-05
2601,11.180043262378144,9.050424628450106,9.1930146e-05,1.2353059355064469,1.111443176912993,0.00010217513304906808
2602,1.9074404585112887,3.401579986833443,0.0001447785,0.5607513172979771,0.7488333040790701,0.00010841496510129929
2603,3.7084866223934356,12.329087048832271,0.000101285215,0.3007916650847784,0.5484447694023331,5.554934657693475e-05
2604,3.77335699187942,8.298832271762208,0.00016415978,0.4546852940646516,0.6743035622511953,0.00011069352263967616
2605,11.061228940445249,21.263785394932935,0.00014218397,0.5201909601232662,0.721242649961347,0.00010254914310911451
2606,0.4069232722131208,1.257555847568988,0.000120142664,0.3235826647379153,0.5688432690450994,6.834234571051313e-05
2607,34.613326211587875,37.266985138004245,6.8958514e-05,0.9287933027963077,0.9637392296655293,6.645802518126442e-05
2608,7.640977748218232,24.668789808917197,8.5840744e-05,0.30974270758333655,0.5565453329094914,4.777426536318844e-05
2609,8.646117881304816,12.42728237791932,0.00035974054,0.6957368166564846,0.8341083962270639,0.000300062608888509
2610,2.1678686584641444,3.123388581952118,3.5128578e-05,0.694075873553084,0.8331121614483155,2.926604556267643e-05
2611,5.576561620009408,10.766454352441613,0.00023421235,0.5179571135918816,0.7196923742765944,0.0001685608408204727
2612,2.383539720235348,6.285031847133758,6.5853805e-05,0.37924067502097764,0.6158251984296986,4.0554432346201746e-05
2613,2.4510479486184735,3.913644214162349,8.0848105e-05,0.6262827723963355,0.7913802956836463,6.39815975778166e-05
2614,9.787674611457003,16.26530612244898,0.00010797754,0.6017516385964783,0.7757265230714225,8.376104113170945e-05
2615,7.713895775114945,11.42432735426009,0.0001388992,0.6752166264071959,0.8217156603151701,0.00011413564374322775
2616,8.195647479661774,3.574241617881852,0.00018224242,2.292975225474162,1.5142573181180807,0.00027596192385263374
2617,2.221739312991343,14.66135881104034,0.00010018573,0.1515370670362642,0.38927762205945543,3.900006306716496e-05
2618,0.702043927962544,2.1762261014131337,4.1157946e-05,0.32259696155039747,0.5679761980491765,2.3376733584051304e-05
2619,0.569408633455841,1.376057254391672,1.9495868e-05,0.41379719603859466,0.6432707019899124,1.2541120951927435e-05
2620,0.5330561403503146,1.186602870813397,2.3828285e-05,0.4492287634403861,0.6702453009461432,1.5970795790282186e-05
2621,2.427031558911279,6.107806691449814,0.00016353503,0.3973654834736056,0.6303693230746604,0.000103087469007363
2622,5.6611317394076135,12.359914938862307,0.00012722242,0.45802351936968133,0.6767743489300413,8.610086916986644e-05
2623,5.157470576287664,8.320063694267516,0.00015798853,0.6198835448629001,0.7873268348423672,0.00012438860798436382
2624,1.5966467767632506,3.268667642752562,0.00011991351,0.4884702121071893,0.698906440167201,8.380832276688223e-05
