item_id,store_id,mse_fcst,mse_naive_insample,weights,msse,rmsse,wrmsse
498,8,1.4144411133380677,1.4086097,8.760319e-06,1.0041398019999215,1.0020677631776813,8.778433626388631e-06
498,9,0.43064211217009646,3.28224,1.21296725e-05,0.13120372777780812,0.36222055129134806,4.393616674802745e-06
499,0,4.80107080607862,3.0302548,4.8862454e-05,1.584378561616482,1.2587210022941868,6.150419669030345e-05
499,1,14.697699003990282,10.019108,9.44674e-05,1.4669668467585049,1.2111840680749169,0.00011441741341721173
499,2,5.14221080723795,8.5281315,9.77249e-05,0.6029703946628096,0.7765116835327138,7.588452671158341e-05
499,3,1.2172622110649922,1.4301646,3.1489133e-05,0.8511343602354806,0.9225694338289561,2.9050911702513907e-05
499,4,3.578741768101708,441.95755,0.000106411564,0.008097478519614211,0.08998599068529618,9.575550011181484e-06
499,5,1.8511597462131184,9.1507435,8.252325e-05,0.2022961029723214,0.44977339068949085,3.71167615799761e-05
499,6,7.3273975601812955,9.088736,5.429161e-05,0.8062064844253142,0.8978900180007093,4.8747894283568665e-05
499,7,1.280266539921411,1.8476646,4.234746e-05,0.6929106849956952,0.832412568979887,3.525055745600063e-05
499,8,34.16068431306702,46.557323,0.00032792133,0.7337338527523026,0.8565826596145305,0.0002808917224008725
499,9,1.7001154193896058,11.34448,4.777662e-05,0.14986279540371572,0.3871211637248934,1.8495340301644192e-05
500,0,0.9159898973534142,3.6111112,9.4832985e-06,0.253658737083902,0.5036454477942812,4.776220133148515e-06
500,1,3.889908230551661,5.3157897,2.3277185e-05,0.7317648835652215,0.8554325710219488,1.9912062545720622e-05
500,2,1.7430499860204869,7.539007,2.2415066e-05,0.2312041815070365,0.48083695938128185,1.0777992309056812e-05
500,3,1.4001540905044012,3.2586207,1.810448e-05,0.4296769101584115,0.6554974524423505,1.1867440353942892e-05
500,4,4.764547787561994,11.84539,3.750213e-05,0.4022280109747112,0.634214483416069,2.3784394004163664e-05
500,5,2.085152348580755,12.774468,9.05224e-06,0.16322811092477063,0.4040149884902423,3.6572405889163628e-06
500,6,6.245620880995223,13.008523,4.439908e-05,0.48011760344054144,0.6929051908021338,3.07643525434885e-05
500,7,1.9739621711786268,4.906383,1.4224949e-05,0.4023253292831838,0.6342912022747784,9.022760101565896e-06
500,8,7.307278741955857,14.298572,8.578075e-05,0.5110495616778518,0.7148773053313776,6.132271396817669e-05
500,9,1.3209283178955828,4.499291,1.0776477e-05,0.29358588599563523,0.5418356632740551,5.839079677400829e-06
501,0,0.053350271057439516,1.0585034,0.0,0.050401606261998945,0.22450302060773913,0.0
501,1,0.18641893385982944,2.2284768,0.0,0.0836530750394615,0.28922841326443277,0.0
501,2,0.643882786967519,1.1727891,2.7282215e-06,0.5490183944467578,0.7409577548327285,2.021496868971078e-06
501,3,0.026360671612512536,0.9031812,0.0,0.02918647083318701,0.17084048358977158,0.0
501,4,0.028544150435943577,0.9145183,0.0,0.031212224554023088,0.17666981789208672,0.0
501,5,0.04197765868165247,0.8285322,0.0,0.050665089084534064,0.225089069224905,0.0
501,6,0.030123505374264187,0.8875,0.0,0.033941978342404616,0.18423348865611977,0.0
501,7,0.03890963644209751,1.8783977,0.0,0.020714269601382708,0.14392452744887754,0.0
501,8,0.029398369772864256,1.0989012,0.0,0.02675251518575566,0.16356196130444162,0.0
501,9,0.039062757425737955,1.3045526,0.0,0.02994341414111589,0.17304165435269014,0.0
502,0,1.6141898373240888,2.33829,2.523605e-05,0.6903291951850085,0.8308605148790069,2.0967637183564617e-05
502,1,2.149863995129681,4.3375864,2.660016e-05,0.49563600478269976,0.7040142077988908,1.8726891068706035e-05
502,2,1.9281206272217435,3.0997305,2.7282214e-05,0.6220284739021767,0.7886878177721377,2.151715016475137e-05
502,3,2.5628972411598334,2.4564755,2.3871939e-05,1.0433229417628451,1.021431809649007,2.438355738062024e-05
502,4,0.3231975063718369,1.0339884,6.1384985e-06,0.3125736419679118,0.5590828578734209,3.4319292957019593e-06
502,5,0.9701894122317996,0.8863516,8.86672e-06,1.0945875521922812,1.0462253830758845,9.276587775803409e-06
502,6,1.1187251723552474,1.6884289,1.636933e-05,0.6625835333738368,0.813992342331202,1.3324508770187748e-05
502,7,3.91540710107655,3.6526656,6.820554e-05,1.0719314368416064,1.0353412175904166,7.061600653928973e-05
502,8,1.737705827134299,4.114119,2.5918105e-05,0.42237616481100976,0.6499047351812492,1.684429927434552e-05
502,9,2.856764770816067,3.3721056,1.9097552e-05,0.8471753589595288,0.9204212942775328,1.7577793122485444e-05
503,0,2.4597126792271227,6.381104,2.2507827e-05,0.3854682014480129,0.6208608551422878,1.397422899955443e-05
503,1,4.362969547245437,3.6731634,3.546688e-05,1.187796200575926,1.0898606335563854,3.865395733701182e-05
503,2,3.867286810965463,11.312633,5.1154155e-05,0.34185560170937923,0.5846841897207237,2.9909025543889528e-05
503,3,1.5898716629276168,3.1658692,1.3641107e-05,0.5021911975556459,0.7086544980141211,9.666831986684596e-06
503,4,1.0755604463988457,4.9782376,2.2911607e-05,0.216052452005703,0.464814427493062,1.0649645360642186e-05
503,5,0.9394645103885405,4.4102974,2.2237735e-05,0.21301613621555096,0.4615367116660938,1.026353099953226e-05
503,6,1.6950740674699836,5.104034,3.2345797e-05,0.33210477929311144,0.5762853280217287,1.864040828082126e-05
503,7,4.614992011089965,7.7852564,5.729265e-05,0.592786130910938,0.7699260554825625,4.4111104820150096e-05
503,8,13.232972498144795,31.481716,0.00011594941,0.4203383459964365,0.64833505689299,7.517406937589661e-05
503,9,12.529532592217508,9.280254,4.706182e-05,1.3501281431254366,1.1619501465749023,5.4683490428507183e-05
504,0,0.5495832011228118,2.4924242,1.0912886e-05,0.22050146607271906,0.469575836338199,5.124427549133013e-06
504,1,2.916816832470262,3.0842698,2.1825772e-05,0.9457074307734321,0.9724748998166647,2.122501535139361e-05
504,2,1.307963232578352,2.8723078,1.9779605e-05,0.45537015318049767,0.6748111981736059,1.334749913951505e-05
504,3,1.1545516297597513,1.5474339,9.548776e-06,0.7461072584200938,0.8637750045122248,8.247993841563405e-06
504,4,1.3840043546575296,2.927357,2.9792182e-05,0.4727829145301943,0.6875921134874907,2.0484869057957175e-05
504,5,1.4135763959129288,1.6921899,2.4578547e-05,0.8353532716928709,0.9139766253536634,2.246421725999816e-05
504,6,2.0612537093855123,3.2015386,2.6812962e-05,0.6438322290889721,0.8023915684308828,2.151449500263705e-05
504,7,4.5262463064289165,4.8674884,3.3420714e-05,0.9298936020222857,0.9643099097397505,3.222792600635784e-05
504,8,3.894430387520194,6.712557,7.5026095e-05,0.5801709364902149,0.7616895276227807,5.7146590971377186e-05
504,9,2.2720640530842338,2.1348836,2.3189883e-05,1.0642566218486873,1.0316281412644226,2.39233358904895e-05
505,0,1.4019257533691287,2.0536664,7.617194e-05,0.6826453338767099,0.8262235374743991,6.293505142116326e-05
505,1,0.8644353554556791,2.8559277,3.618168e-05,0.3026811055863886,0.5501646168069959,1.9905879175701983e-05
505,2,1.3510413100304972,4.076964,9.331063e-05,0.3313841727975241,0.5756597717380676,5.371517456334131e-05
505,3,0.7816045459341073,1.5859872,4.9511764e-05,0.4928189463767503,0.7020106454867692,3.475778525817014e-05
505,4,2.614594743420166,3.5530787,3.427738e-05,0.7358673983670988,0.8578271378122161,2.9404065310582715e-05
505,5,3.481485964538772,4.147558,9.3310635e-05,0.8394061725838192,0.9161911223013566,8.549037525526149e-05
505,6,3.5569600257153775,6.0185776,0.00015043959,0.5909967896876989,0.7687631557818695,0.0001156524150236978
505,7,5.68182797434241,4.2648473,0.00011425793,1.3322465268238761,1.1542298414197565,0.0001318799096948113
505,8,17.60171530511626,16.588484,0.00029897492,1.0610804161652618,1.0300875769395832,0.00030797035001530474
505,9,6.189496574701285,8.876858,0.00025136743,0.697262110505731,0.8350222215640317,0.00020989738669155035
506,0,0.09148352148551687,1.1357799,0.0,0.08054687787470552,0.28380781855809667,0.0
506,1,0.07589705005117482,1.0459017,0.0,0.07256614386719218,0.2693810384329086,0.0
506,2,0.12282075849280726,2.8221831,0.0,0.04351976917893999,0.2086139237417771,0.0
506,3,0.04158770284580716,0.92077464,0.0,0.04516599513063774,0.21252292848217044,0.0
506,4,0.04403840382997985,7.7926188,0.0,0.005651297110019229,0.07517510964421156,0.0
506,5,0.07138979671020558,3.337434,0.0,0.021390623924696824,0.1462553381066716,0.0
506,6,0.04521689011346758,2.2794375,0.0,0.019836862945827503,0.14084339865903373,0.0
506,7,0.0588876422014039,0.875,0.0,0.06730016251589017,0.2594227486476276,0.0
506,8,0.04966153417844008,2.3714285,0.0,0.020941611519998002,0.14471216783670265,0.0
506,9,0.04607611401591905,2.4014084,0.0,0.019187120926704302,0.1385175834567738,0.0
507,0,47.432571136690726,13.654989,0.000223354,3.4736439768750813,1.8637714390115225,0.00041628080580204384
507,1,4.227378892606135,8.48366,0.00010707178,0.49829661019408683,0.7059012751044489,7.55821040287565e-05
507,2,5.816369106211362,21.489916,0.00016924247,0.27065574139103354,0.5202458470675508,8.804769231706118e-05
507,3,2.8590551346555264,9.658705,0.000112828326,0.2960081301148683,0.5440662920222759,6.138608877411371e-05
507,4,1.2309288170797201,3.2103026,3.38736e-05,0.3834307770259483,0.6192178752474352,2.097513801377461e-05
507,5,1.141046157401403,5.087049,5.92788e-05,0.22430414091509926,0.47360758114191887,2.807488827093577e-05
507,6,2.792118235463737,4.8006377,6.98643e-05,0.5816140265405328,0.7626362347413954,5.328104515749669e-05
507,7,2.8944051224247724,5.195513,5.4111544e-05,0.5570971046867096,0.7463893787338547,4.038828182734545e-05
507,8,16.900148691077444,15.510893,0.00033503104,1.0895664637009916,1.0438230040102545,0.00034971311026838847
507,9,5.65527945383884,6.9633756,8.980214e-05,0.812146264164017,0.901191580167068,8.092893152348527e-05
508,0,4.7451221885571915,11.151805,1.9643196e-05,0.42550261781752924,0.6523056168833204,1.2813366841881214e-05
508,1,8.578943465595568,15.960722,3.8195103e-05,0.5375034714553175,0.7331462824398126,2.8002597856803798e-05
508,2,14.185443608158716,17.231422,3.4648412e-05,0.8232311447568421,0.9073208609730309,3.1437227107885e-05
508,3,4.547904513997344,10.135881,1.3095463e-05,0.4486935396906919,0.6698459074225146,8.77194239406574e-06
508,4,1.6276296269587416,10.60828,1.2276997e-05,0.15343011299212891,0.39170156113057414,4.808918906687579e-06
508,5,10.6716156566595,12.876327,2.8373504e-05,0.8287779597795607,0.910372429162681,2.5830456117403902e-05
508,6,12.757165085131405,13.211783,2.6190926e-05,0.9655899351427851,0.9826443584241377,2.5736365962487628e-05
508,7,29.28893608315632,14.973991,7.01153e-05,1.9559872389674402,1.3985661367870452,9.806087962698328e-05
508,8,8.74360132775931,8.673036,2.7555037e-05,1.0081362177206041,1.004059867597846,2.7666907180574363e-05
508,9,5.985110181987901,7.7929935,1.664215e-05,0.7680116949948205,0.8763627644958567,1.4584561030536076e-05
509,0,0.7049756673237332,1.3322718,5.335856e-05,0.5291530299840753,0.7274290549490551,3.88145661058795e-05
509,1,0.5251612295404556,0.70261437,5.7169884e-05,0.7474387860536301,0.8645454216255096,4.9425961296745e-05
509,2,1.3592367034839146,1.362188,4.5735906e-05,0.9978334281600865,0.9989161266893665,4.56863336598039e-05
509,3,0.300134833923457,0.57961786,4.954723e-05,0.5178150221143248,0.7195936506906692,3.565387243859323e-05
509,4,0.12517747046877978,1.0525478,2.2867953e-05,0.1189280610217567,0.34485948011002493,7.886230311582785e-06
509,5,0.6475510814231501,1.8937865,9.147181e-05,0.3419345657359355,0.5847517128969658,5.348829826602702e-05
509,6,0.8136750646534866,1.9023354,0.00012577375,0.42772429213338325,0.6540063395207903,8.225682711272646e-05
509,7,0.2594881454339503,0.57495743,2.2867953e-05,0.45131714407144363,0.6718014171400978,1.5362723093835866e-05
509,8,0.31364801170070056,0.9735269,5.7169884e-05,0.3221770382479315,0.5676064113872671,3.24499925848472e-05
509,9,0.19731640027546885,0.314923,3.430193e-05,0.6265544515143378,0.791551925974751,2.7151759555139686e-05
510,0,0.45778439055997155,1.0987885,1.595464e-05,0.41662648510600625,0.6454660991144355,1.0298179127938375e-05
510,1,0.2694497196544208,0.9202658,4.692541e-06,0.2927955395817703,0.5411058487780097,2.5391614332335045e-06
510,2,1.6231664994330568,4.2029796,3.284779e-05,0.3861942401715571,0.6214452833287555,2.041310469922876e-05
510,3,0.36393912671251333,0.86285716,8.446574e-06,0.42178374630075416,0.6494488019087834,5.485617170870568e-06
510,4,1.0226721904801541,1.0803572,1.1262098e-05,0.9466056191508798,0.9729365956478766,1.0957307549762201e-05
510,5,0.5898602041087617,2.3131406,1.8770164e-05,0.25500403921599746,0.5049792463220617,9.478543466051776e-06
510,6,1.0802881235114896,2.1302876,2.6278232e-05,0.5071090399023819,0.7121158893764286,1.8713146784176016e-05
510,7,0.9318911219139784,1.9272388,2.6267318e-05,0.48353691887285744,0.6953681894312231,1.8265457629878445e-05
510,8,2.198014070791921,3.049672,3.5663314e-05,0.7207378863239285,0.8489628297657846,3.0276827641774738e-05
510,9,0.5096436628914308,1.1552854,5.631049e-06,0.4411409347249783,0.6641844131903264,3.740055065067499e-06
511,0,1.0725472013009616,2.4105713,1.2178781e-05,0.4449348521453356,0.6670343710374568,8.123665329212012e-06
511,1,0.5265916558920771,1.1596774,1.1785917e-05,0.4540846119104836,0.6738580057478605,7.942034656988748e-06
511,2,1.5893245519786057,2.9390373,1.421949e-05,0.5407636505811266,0.7353663376719978,1.045653455503376e-05
511,3,0.5700975267470613,1.4986652,1.3199136e-05,0.3804035228010349,0.6167686136640181,8.14081308793437e-06
511,4,0.42021978436465435,2.2494657,6.6841426e-06,0.18680870911883699,0.43221373083098247,2.888978206459031e-06
511,5,1.5507365528879817,4.66222,2.8646326e-05,0.3326176268991927,0.5767301161715007,1.6521198643831703e-05
511,6,2.366887698211497,3.5088093,3.9149978e-05,0.6745558042354977,0.8213134628359002,3.2154403972613645e-05
511,7,3.618828630836254,5.91266,4.296949e-05,0.6120474636148231,0.7823346238118463,3.361651844647044e-05
511,8,14.108546990842454,15.821142,7.734508e-05,0.8917527455018465,0.9443266095487548,7.303901818263425e-05
511,9,4.406640161043286,8.263607,5.5382898e-05,0.5332586783996026,0.7302456288123899,4.0443118955672344e-05
512,0,0.3043035708289788,0.690552,4.192458e-05,0.44066713656584644,0.663827640706416,2.7830695512231896e-05
512,1,0.33603537443352555,0.5808581,4.5735906e-05,0.5785154202879059,0.7606020117564152,3.4786821799131514e-05
512,2,0.8542345186353829,0.80031866,7.241518e-05,1.0673679911380725,1.0331350304476528,7.48146625416146e-05
512,3,0.20331423530331974,0.37380192,5.716988e-05,0.5439090227875969,0.737501879853602,4.216289409270741e-05
512,4,0.0648362700368825,0.5063694,3.0490604e-05,0.1280414426846953,0.35782878962528336,1.0910416042753395e-05
512,5,0.54337096796103,1.3927813,6.8603855e-05,0.39013374496859843,0.6246068723353903,4.285043914107202e-05
512,6,0.8720983237703187,1.2234607,6.098121e-05,0.7128127140493064,0.8442823663024749,5.148535914936599e-05
512,7,0.05172106792422437,0.2752137,1.5245302e-05,0.1879305792712382,0.4335096068961312,6.608984948807866e-06
512,8,0.5789557774545662,0.37435898,1.5245302e-05,1.5465256759620223,1.243593854906827,1.8958964089297372e-05
512,9,0.07102140924631843,0.4522293,3.0490604e-05,0.15704734440743864,0.3962919938724963,1.2083182384762789e-05
513,0,7.82983763612613,22.87898,4.338964e-05,0.34222843056222996,0.5850029320971221,2.5383065715473482e-05
513,1,2.6754846261081338,4.930921,3.66673e-05,0.5425932769827981,0.7366093109530982,2.7009475452304892e-05
513,2,4.049870943820921,13.534501,4.094515e-05,0.2992257284665448,0.5470152908891531,2.2397622876044897e-05
513,3,3.2047467252157027,10.340764,5.1945335e-05,0.30991392038807625,0.5566991291425524,2.8917922837911016e-05
513,4,0.8878050672487051,3.3579788,7.769975e-06,0.264386738162032,0.5141855094827469,3.995208619500586e-06
513,5,2.1940543967328536,7.7914014,2.2338674e-05,0.2815994566268595,0.5306594544779726,1.1854228649289066e-05
513,6,1.6671357043791912,3.1284502,1.3597455e-05,0.5328950827543579,0.7299966320157635,9.926096433218474e-06
513,7,20.488685381458144,4.7053523,0.00013354643,4.35433609375829,2.086704601460947,0.00027867195637978236
513,8,29.296994391854472,1.8453196,0.00010392339,15.876379319851186,3.984517451317184,0.0004140845621317014
513,9,7.303518019712895,4.66879,6.21598e-05,1.5643278522076274,1.2507309271812332,7.774518556117483e-05
514,0,0.250747335559627,0.51028806,1.9381287e-05,0.49138389736458415,0.7009878011524766,1.3586045491291969e-05
514,1,0.28988130058234135,0.31538463,1.130575e-05,0.9191357990456114,0.9587157029305462,1.0839000419629743e-05
514,2,0.29750221784385655,0.49104685,1.4535965e-05,0.6058530266918895,0.7783656124803365,1.13142956269615e-05
514,3,0.20797896877193187,0.34705076,2.0996395e-05,0.5992753654812926,0.7741287783575111,1.625391329874243e-05
514,4,0.213859956558129,0.46021947,1.4535965e-05,0.46469123813519786,0.6816826520714737,9.908915457776131e-06
514,5,1.3725926659560614,0.92587507,1.615107e-05,1.4824815073049162,1.2175719721252276,1.966509096461933e-05
514,6,1.119939043922534,0.85528123,3.230214e-05,1.3094395149569504,1.1443074390027141,3.6963580625465525e-05
514,7,0.5219962690551199,0.3784928,2.0996393e-05,1.3791445062380734,1.1743698336716903,2.465753029359036e-05
514,8,5.086135873908978,1.3328651,0.00013243878,3.8159419145124622,1.953443604128991,0.00025871169736179376
514,9,0.765721204090727,0.48559672,1.7766177e-05,1.5768665195292098,1.255733458791797,2.2309582673721798e-05
515,0,4.600221785556534,3.2842348,1.9954212e-05,1.4006982200281328,1.1835109716551566,2.3616028706678946e-05
515,1,0.7475491393853473,0.37209302,1.4748766e-05,2.009038319582372,1.4174054887654315,2.0904982251736594e-05
515,2,5.57144944835523,5.301386,1.561634e-05,1.0509420696731575,1.0251546564656269,1.600916421497028e-05
515,3,0.9137580617918842,1.2210145,2.6027233e-06,0.748359714027232,0.865077865875224,2.251558292466909e-06
515,4,0.598580744142664,3.896,1.0901973e-05,0.15363982500226134,0.3919691633308178,4.27323720723085e-06
515,5,2.9688603326592213,1.9136254,1.9381288e-05,1.5514323730431228,1.245565081817535,2.4140656120296392e-05
515,6,3.0185047604733897,5.206818,3.0283261e-05,0.579721568970516,0.7613944897164123,2.305750833547832e-05
515,7,2.3752670085714103,4.143019,3.817327e-05,0.5733178858866581,0.7571775788325075,2.890394537002479e-05
515,8,5.779473763173715,15.256236,7.981685e-05,0.37882697503161256,0.6154892160156932,4.912640893814428e-05
515,9,1.5926692457971972,3.4671202,3.7305697e-05,0.4593637276566258,0.6777637698023005,2.528445005956356e-05
516,0,1.574345423062681,0.9353177,9.801954e-05,1.6832199703284974,1.2973896755903747,0.0001271695392265965
516,1,1.9396210289940103,4.3133335,0.00011163336,0.4496802818258772,0.6705820470500812,7.485932623372841e-05
516,2,1.5189808269265141,2.9473684,0.00014430656,0.5153685014325723,0.7178917059226777,0.00010359647947573025
516,3,0.3063678844878413,0.42644534,4.356424e-05,0.7184224078339296,0.8475980225519227,3.692496334246907e-05
516,4,1.4709618566506215,1.4010297,7.079189e-05,1.0499148236113673,1.024653513931108,7.253715678936053e-05
516,5,1.0017767464391663,1.5148741,0.00013613826,0.6612937312652589,0.8131996872018944,0.00011070759055531005
516,6,0.7593880409065878,1.0713861,8.168295e-05,0.708790268712099,0.841896827831118,6.876861548519076e-05
516,7,0.8254317253118411,0.5706571,6.2623585e-05,1.4464584113064765,1.2026879941641042,7.531663396170852e-05
516,8,13.94937793447845,5.490858,0.00055816676,2.5404732259173515,1.5938862023109903,0.0008896543048065518
516,9,5.9889060031095696,2.5900404,0.00013069272,2.312282811611345,1.5206192197954571,0.00019873385458162626
517,0,0.09744350312543006,1.8236582,0.0,0.05343298521266358,0.2311557596354968,0.0
517,1,0.09896320002856777,2.0620916,0.0,0.04799166077672004,0.21906999058912666,0.0
517,2,0.22386248154418428,5.166136,1.6205636e-06,0.04333267469773871,0.208165017949075,3.3734464676369803e-07
517,3,0.04418445136501268,1.3377589,0.0,0.0330287104849704,0.18173802707460648,0.0
517,4,0.04683281619269235,1.4077047,0.0,0.033268920554184456,0.18239769887305174,0.0
517,5,0.07600754571536197,2.0525477,0.0,0.037030830496765144,0.1924339639896376,0.0
517,6,0.048063418707589865,1.4718684,0.0,0.032654698507396863,0.18070611087452704,0.0
517,7,0.06277998709884179,1.7035257,0.0,0.036852974089968946,0.19197128454529064,0.0
517,8,0.05350618986231637,3.8508773,0.0,0.01389454555477103,0.11787512695548213,0.0
517,9,0.049014059341904934,3.1460435,0.0,0.015579587101565836,0.12481821622489979,0.0
518,0,3.6061408128134818,4.2239914,5.9570717e-05,0.8537282575668046,0.9239741649888294,5.504180348403423e-05
518,1,4.857938899447687,5.0238853,2.4911391e-05,0.966968522889562,0.9833455765342934,2.4496506083836863e-05
518,2,2.913104439042379,6.660828,9.206384e-05,0.437348688388118,0.6613234370473483,6.088397595204261e-05
518,3,1.5655601208892893,2.3253715,5.0905885e-05,0.6732516151981588,0.820519113243658,4.176925126108298e-05
518,4,0.96924744530677,1.7387148,2.8160703e-05,0.5574505015996434,0.7466260788370865,2.1025514990064302e-05
518,5,1.5245829449353783,2.6648965,5.0905885e-05,0.5720983729356969,0.7563718483230962,3.8503777997960414e-05
518,6,0.4819748118144799,1.7850318,2.4911391e-05,0.2700090906106319,0.5196239896411942,1.2944556346523802e-05
518,7,0.821760575891464,1.8946515,3.3576223e-05,0.43372649900898047,0.658579151665903,2.2112600695900334e-05
518,8,0.856440283153909,1.7105682,2.8160703e-05,0.5006759089467689,0.7075845595734611,1.9926078375432797e-05
518,9,1.9546310961816697,1.47293,3.3576223e-05,1.327036014286883,1.1519704919340958,3.867881854013049e-05
519,0,0.3290225186305011,0.8744013,7.33346e-06,0.3762832116255569,0.6134192788179688,4.498485721103294e-06
